"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"D_slope","max","local","gaussian",-0.0315789473684211,0.892
1,"D_slope","mean","local","gaussian",-0.0315789473684211,0.89
1,"D_slope","median","local","gaussian",-0.0315789473684211,0.864
1,"D_slope","slope","local","gaussian",-1,0.001
1,"D_slope","range","local","gaussian",1,0.001
1,"D_slope","variance","local","gaussian",1,0.001
1,"D_slope","mean_lower","local","gaussian",-0.0315789473684211,0.888
1,"D_slope","mean_upper","local","gaussian",-0.0315789473684211,0.883
1,"D_slope","min","local","sinusoidal",-0.189473684210526,0.258
1,"D_slope","max","local","sinusoidal",-0.0105263157894737,0.983
1,"D_slope","mean","local","sinusoidal",-0.136842105263158,0.429
1,"D_slope","median","local","sinusoidal",-0.136842105263158,0.402
1,"D_slope","slope","local","sinusoidal",-1,0.001
1,"D_slope","range","local","sinusoidal",1,0.001
1,"D_slope","variance","local","sinusoidal",1,0.001
1,"D_slope","mean_lower","local","sinusoidal",-0.0105263157894737,0.985
1,"D_slope","mean_upper","local","sinusoidal",-0.189473684210526,0.268
1,"D_slope","min","local","wave",-0.168421052631579,0.326
1,"D_slope","max","local","wave",-0.126315789473684,0.448
1,"D_slope","mean","local","wave",-0.147368421052632,0.373
1,"D_slope","median","local","wave",-0.147368421052632,0.391
1,"D_slope","slope","local","wave",-1,0.001
1,"D_slope","range","local","wave",1,0.001
1,"D_slope","variance","local","wave",1,0.001
1,"D_slope","mean_lower","local","wave",-0.126315789473684,0.448
1,"D_slope","mean_upper","local","wave",-0.168421052631579,0.317
1,"RC","min","local","linear",-0.326315789473684,0.05
1,"RC","max","local","linear",-0.0947368421052632,0.574
1,"RC","mean","local","linear",-0.189473684210526,0.251
1,"RC","median","local","linear",-0.189473684210526,0.255
1,"RC","slope","local","linear",0.105263157894737,0.559
1,"RC","range","local","linear",0.631578947368421,0.001
1,"RC","variance","local","linear",0.631578947368421,0.001
1,"RC","mean_lower","local","linear",-0.210526315789474,0.191
1,"RC","mean_upper","local","linear",-0.147368421052632,0.384
1,"RC","min","local","gaussian",-0.442105263157895,0.007
1,"RC","max","local","gaussian",-0.442105263157895,0.008
1,"RC","mean","local","gaussian",-0.442105263157895,0.004
1,"RC","median","local","gaussian",-0.442105263157895,0.012
1,"RC","slope","local","gaussian",-0.589473684210526,0.001
1,"RC","range","local","gaussian",0.589473684210526,0.001
1,"RC","variance","local","gaussian",0.589473684210526,0.001
1,"RC","mean_lower","local","gaussian",-0.442105263157895,0.008
1,"RC","mean_upper","local","gaussian",-0.442105263157895,0.013
1,"RC","min","local","sinusoidal",-0.589473684210526,0.001
1,"RC","max","local","sinusoidal",-0.410526315789474,0.009
1,"RC","mean","local","sinusoidal",-0.536842105263158,0.003
1,"RC","median","local","sinusoidal",-0.536842105263158,0.001
1,"RC","slope","local","sinusoidal",-0.6,0.001
1,"RC","range","local","sinusoidal",0.6,0.001
1,"RC","variance","local","sinusoidal",0.6,0.001
1,"RC","mean_lower","local","sinusoidal",-0.410526315789474,0.012
1,"RC","mean_upper","local","sinusoidal",-0.589473684210526,0.001
1,"RC","min","local","wave",-0.557894736842105,0.001
1,"RC","max","local","wave",-0.515789473684211,0.003
1,"RC","mean","local","wave",-0.536842105263158,0.002
1,"RC","median","local","wave",-0.536842105263158,0.002
1,"RC","slope","local","wave",-0.610526315789474,0.002
1,"RC","range","local","wave",0.610526315789474,0.001
1,"RC","variance","local","wave",0.610526315789474,0.001
1,"RC","mean_lower","local","wave",-0.515789473684211,0.001
1,"RC","mean_upper","local","wave",-0.557894736842105,0.002
1,"gPi","min","local","linear",-0.326315789473684,0.048
1,"gPi","max","local","linear",-0.0947368421052632,0.585
1,"gPi","mean","local","linear",-0.189473684210526,0.27
