"resolution","score","stat","analysis","genotype_form","correlation","p_value","indices"
10,"NRW","mean","local","linear",0.168421052631579,0.318,1
10,"NRW","mean","local","linear",0.168421052631579,0.318,11
10,"NRW","mean","local","linear",0.168421052631579,0.318,21
10,"NRW","mean","local","linear",0.168421052631579,0.318,25
10,"NRW","median","local","linear",0.168421052631579,0.309,1
10,"NRW","median","local","linear",0.168421052631579,0.309,11
10,"NRW","median","local","linear",0.168421052631579,0.309,21
10,"NRW","median","local","linear",0.168421052631579,0.309,25
10,"NRW","slope","local","linear",0.263157894736842,0.122,1
10,"NRW","slope","local","linear",0.263157894736842,0.122,11
10,"NRW","slope","local","linear",0.263157894736842,0.122,21
10,"NRW","slope","local","linear",0.263157894736842,0.122,25
10,"NRW","range","local","linear",1,0.001,1
10,"NRW","range","local","linear",1,0.001,11
10,"NRW","range","local","linear",1,0.001,21
10,"NRW","range","local","linear",1,0.001,25
10,"NRW","variance","local","linear",1,0.001,1
10,"NRW","variance","local","linear",1,0.001,11
10,"NRW","variance","local","linear",1,0.001,21
10,"NRW","variance","local","linear",1,0.001,25
10,"NRW","mean_lower","local","linear",0.157894736842105,0.332,1
10,"NRW","mean_lower","local","linear",0.157894736842105,0.332,11
10,"NRW","mean_lower","local","linear",0.157894736842105,0.332,21
10,"NRW","mean_lower","local","linear",0.157894736842105,0.332,25
10,"NRW","mean_upper","local","linear",0.157894736842105,0.34,1
10,"NRW","mean_upper","local","linear",0.157894736842105,0.34,11
10,"NRW","mean_upper","local","linear",0.157894736842105,0.34,21
10,"NRW","mean_upper","local","linear",0.157894736842105,0.34,25
10,"NRW","min","local","gaussian",-0.0315789473684211,0.861,1
10,"NRW","min","local","gaussian",-0.0315789473684211,0.861,11
10,"NRW","min","local","gaussian",-0.0315789473684211,0.861,21
10,"NRW","min","local","gaussian",-0.0315789473684211,0.861,25
10,"NRW","max","local","gaussian",0.0736842105263158,0.682,1
10,"NRW","max","local","gaussian",0.0736842105263158,0.682,11
10,"NRW","max","local","gaussian",0.0736842105263158,0.682,21
10,"NRW","max","local","gaussian",0.0736842105263158,0.682,25
10,"NRW","mean","local","gaussian",0.0421052631578947,0.813,1
10,"NRW","mean","local","gaussian",0.0421052631578947,0.813,11
10,"NRW","mean","local","gaussian",0.0421052631578947,0.813,21
10,"NRW","mean","local","gaussian",0.0421052631578947,0.813,25
10,"NRW","median","local","gaussian",0.0421052631578947,0.839,1
10,"NRW","median","local","gaussian",0.0421052631578947,0.839,11
10,"NRW","median","local","gaussian",0.0421052631578947,0.839,21
10,"NRW","median","local","gaussian",0.0421052631578947,0.839,25
10,"NRW","slope","local","gaussian",1,0.001,1
10,"NRW","slope","local","gaussian",1,0.001,11
10,"NRW","slope","local","gaussian",1,0.001,21
10,"NRW","slope","local","gaussian",1,0.001,25
10,"NRW","range","local","gaussian",1,0.001,1
10,"NRW","range","local","gaussian",1,0.001,11
10,"NRW","range","local","gaussian",1,0.001,21
10,"NRW","range","local","gaussian",1,0.001,25
10,"NRW","variance","local","gaussian",1,0.001,1
10,"NRW","variance","local","gaussian",1,0.001,11
10,"NRW","variance","local","gaussian",1,0.001,21
10,"NRW","variance","local","gaussian",1,0.001,25
10,"NRW","mean_lower","local","gaussian",-0.0105263157894737,0.972,1
10,"NRW","mean_lower","local","gaussian",-0.0105263157894737,0.972,11
10,"NRW","mean_lower","local","gaussian",-0.0105263157894737,0.972,21
10,"NRW","mean_lower","local","gaussian",-0.0105263157894737,0.972,25
10,"NRW","mean_upper","local","gaussian",0.0736842105263158,0.689,1
10,"NRW","mean_upper","local","gaussian",0.0736842105263158,0.689,11
10,"NRW","mean_upper","local","gaussian",0.0736842105263158,0.689,21
10,"NRW","mean_upper","local","gaussian",0.0736842105263158,0.689,25
10,"NRW","min","local","sinusoidal",-0.0210526315789474,0.924,1
10,"NRW","min","local","sinusoidal",-0.0210526315789474,0.924,11
10,"NRW","min","local","sinusoidal",-0.0210526315789474,0.924,21
10,"NRW","min","local","sinusoidal",-0.0210526315789474,0.924,25
10,"NRW","max","local","sinusoidal",0.0315789473684211,0.887,1
10,"NRW","max","local","sinusoidal",0.0315789473684211,0.887,11
10,"NRW","max","local","sinusoidal",0.0315789473684211,0.887,21
10,"NRW","max","local","sinusoidal",0.0315789473684211,0.887,25
10,"NRW","mean","local","sinusoidal",0,1,1
10,"NRW","mean","local","sinusoidal",0,1,11
10,"NRW","mean","local","sinusoidal",0,1,21
10,"NRW","mean","local","sinusoidal",0,1,25
10,"NRW","median","local","sinusoidal",-0.0105263157894737,0.971,1
10,"NRW","median","local","sinusoidal",-0.0105263157894737,0.971,11
10,"NRW","median","local","sinusoidal",-0.0105263157894737,0.971,21
10,"NRW","median","local","sinusoidal",-0.0105263157894737,0.971,25
10,"NRW","slope","local","sinusoidal",-1,0.001,1
10,"NRW","slope","local","sinusoidal",-1,0.001,11
10,"NRW","slope","local","sinusoidal",-1,0.001,21
10,"NRW","slope","local","sinusoidal",-1,0.001,25
10,"NRW","range","local","sinusoidal",1,0.001,1
10,"NRW","range","local","sinusoidal",1,0.001,11
10,"NRW","range","local","sinusoidal",1,0.001,21
10,"NRW","range","local","sinusoidal",1,0.001,25
10,"NRW","variance","local","sinusoidal",1,0.001,1
10,"NRW","variance","local","sinusoidal",1,0.001,11
10,"NRW","variance","local","sinusoidal",1,0.001,21
10,"NRW","variance","local","sinusoidal",1,0.001,25
10,"NRW","mean_lower","local","sinusoidal",0.0105263157894737,0.975,1
10,"NRW","mean_lower","local","sinusoidal",0.0105263157894737,0.975,11
10,"NRW","mean_lower","local","sinusoidal",0.0105263157894737,0.975,21
10,"NRW","mean_lower","local","sinusoidal",0.0105263157894737,0.975,25
10,"NRW","mean_upper","local","sinusoidal",-0.0105263157894737,0.978,1
10,"NRW","mean_upper","local","sinusoidal",-0.0105263157894737,0.978,11
10,"NRW","mean_upper","local","sinusoidal",-0.0105263157894737,0.978,21
10,"NRW","mean_upper","local","sinusoidal",-0.0105263157894737,0.978,25
10,"NRW","min","local","wave",-0.221052631578947,0.195,1
10,"NRW","min","local","wave",-0.221052631578947,0.195,11
10,"NRW","min","local","wave",-0.221052631578947,0.195,21
10,"NRW","min","local","wave",-0.221052631578947,0.195,25
10,"NRW","max","local","wave",-0.0210526315789474,0.933,1
10,"NRW","max","local","wave",-0.0210526315789474,0.933,11
10,"NRW","max","local","wave",-0.0210526315789474,0.933,21
10,"NRW","max","local","wave",-0.0210526315789474,0.933,25
10,"NRW","mean","local","wave",-0.168421052631579,0.358,1
10,"NRW","mean","local","wave",-0.168421052631579,0.358,11
10,"NRW","mean","local","wave",-0.168421052631579,0.358,21
10,"NRW","mean","local","wave",-0.168421052631579,0.358,25
10,"NRW","median","local","wave",-0.168421052631579,0.308,1
10,"NRW","median","local","wave",-0.168421052631579,0.308,11
10,"NRW","median","local","wave",-0.168421052631579,0.308,21
10,"NRW","median","local","wave",-0.168421052631579,0.308,25
10,"NRW","slope","local","wave",1,0.001,1
10,"NRW","slope","local","wave",1,0.001,11
10,"NRW","slope","local","wave",1,0.001,21
10,"NRW","slope","local","wave",1,0.001,25
10,"NRW","range","local","wave",1,0.001,1
10,"NRW","range","local","wave",1,0.001,11
10,"NRW","range","local","wave",1,0.001,21
10,"NRW","range","local","wave",1,0.001,25
10,"NRW","variance","local","wave",1,0.001,1
10,"NRW","variance","local","wave",1,0.001,11
10,"NRW","variance","local","wave",1,0.001,21
10,"NRW","variance","local","wave",1,0.001,25
10,"NRW","mean_lower","local","wave",-0.168421052631579,0.335,1
10,"NRW","mean_lower","local","wave",-0.168421052631579,0.335,11
10,"NRW","mean_lower","local","wave",-0.168421052631579,0.335,21
10,"NRW","mean_lower","local","wave",-0.168421052631579,0.335,25
10,"NRW","mean_upper","local","wave",-0.168421052631579,0.298,1
10,"NRW","mean_upper","local","wave",-0.168421052631579,0.298,11
10,"NRW","mean_upper","local","wave",-0.168421052631579,0.298,21
10,"NRW","mean_upper","local","wave",-0.168421052631579,0.298,25
10,"ESP","min","local","linear",-0.263157894736842,0.103,1
10,"ESP","min","local","linear",-0.263157894736842,0.103,11
10,"ESP","min","local","linear",-0.263157894736842,0.103,21
10,"ESP","min","local","linear",-0.263157894736842,0.103,25
10,"ESP","max","local","linear",-0.157894736842105,0.331,1
10,"ESP","max","local","linear",-0.157894736842105,0.331,11
10,"ESP","max","local","linear",-0.157894736842105,0.331,21
10,"ESP","max","local","linear",-0.157894736842105,0.331,25
10,"ESP","mean","local","linear",-0.210526315789474,0.201,1
10,"ESP","mean","local","linear",-0.210526315789474,0.201,11
10,"ESP","mean","local","linear",-0.210526315789474,0.201,21
10,"ESP","mean","local","linear",-0.210526315789474,0.201,25
10,"ESP","median","local","linear",-0.210526315789474,0.202,1
10,"ESP","median","local","linear",-0.210526315789474,0.202,11
10,"ESP","median","local","linear",-0.210526315789474,0.202,21
10,"ESP","median","local","linear",-0.210526315789474,0.202,25
10,"ESP","slope","local","linear",0.136842105263158,0.439,1
10,"ESP","slope","local","linear",0.136842105263158,0.439,11
10,"ESP","slope","local","linear",0.136842105263158,0.439,21
10,"ESP","slope","local","linear",0.136842105263158,0.439,25
10,"ESP","range","local","linear",0.621052631578947,0.001,1
10,"ESP","range","local","linear",0.621052631578947,0.001,11
10,"ESP","range","local","linear",0.621052631578947,0.001,21
10,"ESP","range","local","linear",0.621052631578947,0.001,25
10,"ESP","variance","local","linear",0.621052631578947,0.001,1
10,"ESP","variance","local","linear",0.621052631578947,0.001,11
10,"ESP","variance","local","linear",0.621052631578947,0.001,21
10,"ESP","variance","local","linear",0.621052631578947,0.001,25
10,"ESP","mean_lower","local","linear",-0.221052631578947,0.176,1
10,"ESP","mean_lower","local","linear",-0.221052631578947,0.176,11
10,"ESP","mean_lower","local","linear",-0.221052631578947,0.176,21
10,"ESP","mean_lower","local","linear",-0.221052631578947,0.176,25
10,"ESP","mean_upper","local","linear",-0.221052631578947,0.185,1
10,"ESP","mean_upper","local","linear",-0.221052631578947,0.185,11
10,"ESP","mean_upper","local","linear",-0.221052631578947,0.185,21
10,"ESP","mean_upper","local","linear",-0.221052631578947,0.185,25
10,"ESP","min","local","gaussian",-0.442105263157895,0.004,1
10,"ESP","min","local","gaussian",-0.442105263157895,0.004,11
10,"ESP","min","local","gaussian",-0.442105263157895,0.004,21
10,"ESP","min","local","gaussian",-0.442105263157895,0.004,25
10,"ESP","max","local","gaussian",-0.336842105263158,0.046,1
10,"ESP","max","local","gaussian",-0.336842105263158,0.046,11
10,"ESP","max","local","gaussian",-0.336842105263158,0.046,21
10,"ESP","max","local","gaussian",-0.336842105263158,0.046,25
10,"ESP","mean","local","gaussian",-0.368421052631579,0.024,1
10,"ESP","mean","local","gaussian",-0.368421052631579,0.024,11
10,"ESP","mean","local","gaussian",-0.368421052631579,0.024,21
10,"ESP","mean","local","gaussian",-0.368421052631579,0.024,25
10,"ESP","median","local","gaussian",-0.368421052631579,0.017,1
10,"ESP","median","local","gaussian",-0.368421052631579,0.017,11
10,"ESP","median","local","gaussian",-0.368421052631579,0.017,21
10,"ESP","median","local","gaussian",-0.368421052631579,0.017,25
10,"ESP","slope","local","gaussian",0.589473684210526,0.001,1
10,"ESP","slope","local","gaussian",0.589473684210526,0.001,11
10,"ESP","slope","local","gaussian",0.589473684210526,0.001,21
10,"ESP","slope","local","gaussian",0.589473684210526,0.001,25
10,"ESP","range","local","gaussian",0.589473684210526,0.001,1
10,"ESP","range","local","gaussian",0.589473684210526,0.001,11
10,"ESP","range","local","gaussian",0.589473684210526,0.001,21
10,"ESP","range","local","gaussian",0.589473684210526,0.001,25
10,"ESP","variance","local","gaussian",0.589473684210526,0.001,1
10,"ESP","variance","local","gaussian",0.589473684210526,0.001,11
10,"ESP","variance","local","gaussian",0.589473684210526,0.001,21
10,"ESP","variance","local","gaussian",0.589473684210526,0.001,25
10,"ESP","mean_lower","local","gaussian",-0.421052631578947,0.013,1
10,"ESP","mean_lower","local","gaussian",-0.421052631578947,0.013,11
10,"ESP","mean_lower","local","gaussian",-0.421052631578947,0.013,21
10,"ESP","mean_lower","local","gaussian",-0.421052631578947,0.013,25
10,"ESP","mean_upper","local","gaussian",-0.336842105263158,0.037,1
10,"ESP","mean_upper","local","gaussian",-0.336842105263158,0.037,11
10,"ESP","mean_upper","local","gaussian",-0.336842105263158,0.037,21
10,"ESP","mean_upper","local","gaussian",-0.336842105263158,0.037,25
10,"ESP","min","local","sinusoidal",-0.421052631578947,0.01,1
10,"ESP","min","local","sinusoidal",-0.421052631578947,0.01,11
10,"ESP","min","local","sinusoidal",-0.421052631578947,0.01,21
10,"ESP","min","local","sinusoidal",-0.421052631578947,0.01,25
10,"ESP","max","local","sinusoidal",-0.368421052631579,0.024,1
10,"ESP","max","local","sinusoidal",-0.368421052631579,0.024,11
10,"ESP","max","local","sinusoidal",-0.368421052631579,0.024,21
10,"ESP","max","local","sinusoidal",-0.368421052631579,0.024,25
10,"ESP","mean","local","sinusoidal",-0.4,0.006,1
10,"ESP","mean","local","sinusoidal",-0.4,0.006,11
10,"ESP","mean","local","sinusoidal",-0.4,0.006,21
10,"ESP","mean","local","sinusoidal",-0.4,0.006,25
10,"ESP","median","local","sinusoidal",-0.410526315789474,0.011,1
10,"ESP","median","local","sinusoidal",-0.410526315789474,0.011,11
10,"ESP","median","local","sinusoidal",-0.410526315789474,0.011,21
10,"ESP","median","local","sinusoidal",-0.410526315789474,0.011,25
10,"ESP","slope","local","sinusoidal",-0.6,0.001,1
10,"ESP","slope","local","sinusoidal",-0.6,0.001,11
10,"ESP","slope","local","sinusoidal",-0.6,0.001,21
10,"ESP","slope","local","sinusoidal",-0.6,0.001,25
10,"ESP","range","local","sinusoidal",0.6,0.002,1
10,"ESP","range","local","sinusoidal",0.6,0.002,11
10,"ESP","range","local","sinusoidal",0.6,0.002,21
10,"ESP","range","local","sinusoidal",0.6,0.002,25
10,"ESP","variance","local","sinusoidal",0.6,0.001,1
10,"ESP","variance","local","sinusoidal",0.6,0.001,11
10,"ESP","variance","local","sinusoidal",0.6,0.001,21
10,"ESP","variance","local","sinusoidal",0.6,0.001,25
10,"ESP","mean_lower","local","sinusoidal",-0.389473684210526,0.018,1
10,"ESP","mean_lower","local","sinusoidal",-0.389473684210526,0.018,11
10,"ESP","mean_lower","local","sinusoidal",-0.389473684210526,0.018,21
10,"ESP","mean_lower","local","sinusoidal",-0.389473684210526,0.018,25
10,"ESP","mean_upper","local","sinusoidal",-0.410526315789474,0.01,1
10,"ESP","mean_upper","local","sinusoidal",-0.410526315789474,0.01,11
10,"ESP","mean_upper","local","sinusoidal",-0.410526315789474,0.01,21
10,"ESP","mean_upper","local","sinusoidal",-0.410526315789474,0.01,25
10,"ESP","min","local","wave",-0.610526315789474,0.001,1
10,"ESP","min","local","wave",-0.610526315789474,0.001,11
10,"ESP","min","local","wave",-0.610526315789474,0.001,21
10,"ESP","min","local","wave",-0.610526315789474,0.001,25
10,"ESP","max","local","wave",-0.410526315789474,0.015,1
10,"ESP","max","local","wave",-0.410526315789474,0.015,11
10,"ESP","max","local","wave",-0.410526315789474,0.015,21
10,"ESP","max","local","wave",-0.410526315789474,0.015,25
10,"ESP","mean","local","wave",-0.557894736842105,0.002,1
10,"ESP","mean","local","wave",-0.557894736842105,0.002,11
10,"ESP","mean","local","wave",-0.557894736842105,0.002,21
10,"ESP","mean","local","wave",-0.557894736842105,0.002,25
10,"ESP","median","local","wave",-0.557894736842105,0.002,1
10,"ESP","median","local","wave",-0.557894736842105,0.002,11
10,"ESP","median","local","wave",-0.557894736842105,0.002,21
10,"ESP","median","local","wave",-0.557894736842105,0.002,25
10,"ESP","slope","local","wave",0.610526315789474,0.001,1
10,"ESP","slope","local","wave",0.610526315789474,0.001,11
10,"ESP","slope","local","wave",0.610526315789474,0.001,21
10,"ESP","slope","local","wave",0.610526315789474,0.001,25
10,"ESP","range","local","wave",0.610526315789474,0.001,1
10,"ESP","range","local","wave",0.610526315789474,0.001,11
10,"ESP","range","local","wave",0.610526315789474,0.001,21
10,"ESP","range","local","wave",0.610526315789474,0.001,25
10,"ESP","variance","local","wave",0.610526315789474,0.001,1
10,"ESP","variance","local","wave",0.610526315789474,0.001,11
10,"ESP","variance","local","wave",0.610526315789474,0.001,21
10,"ESP","variance","local","wave",0.610526315789474,0.001,25
10,"ESP","mean_lower","local","wave",-0.557894736842105,0.002,1
10,"ESP","mean_lower","local","wave",-0.557894736842105,0.002,11
10,"ESP","mean_lower","local","wave",-0.557894736842105,0.002,21
10,"ESP","mean_lower","local","wave",-0.557894736842105,0.002,25
10,"ESP","mean_upper","local","wave",-0.557894736842105,0.001,1
10,"ESP","mean_upper","local","wave",-0.557894736842105,0.001,11
10,"ESP","mean_upper","local","wave",-0.557894736842105,0.001,21
10,"ESP","mean_upper","local","wave",-0.557894736842105,0.001,25
10,"CEV","min","local","linear",-0.263157894736842,0.104,1
10,"CEV","min","local","linear",-0.263157894736842,0.104,11
10,"CEV","min","local","linear",-0.263157894736842,0.104,21
10,"CEV","min","local","linear",-0.263157894736842,0.104,25
10,"CEV","max","local","linear",-0.157894736842105,0.349,1
10,"CEV","max","local","linear",-0.157894736842105,0.349,11
10,"CEV","max","local","linear",-0.157894736842105,0.349,21
10,"CEV","max","local","linear",-0.157894736842105,0.349,25
10,"CEV","mean","local","linear",-0.210526315789474,0.201,1
10,"CEV","mean","local","linear",-0.210526315789474,0.201,11
10,"CEV","mean","local","linear",-0.210526315789474,0.201,21
10,"CEV","mean","local","linear",-0.210526315789474,0.201,25
10,"CEV","median","local","linear",-0.210526315789474,0.213,1
10,"CEV","median","local","linear",-0.210526315789474,0.213,11
10,"CEV","median","local","linear",-0.210526315789474,0.213,21
10,"CEV","median","local","linear",-0.210526315789474,0.213,25
10,"CEV","slope","local","linear",0.136842105263158,0.399,1
10,"CEV","slope","local","linear",0.136842105263158,0.399,11
10,"CEV","slope","local","linear",0.136842105263158,0.399,21
10,"CEV","slope","local","linear",0.136842105263158,0.399,25
10,"CEV","range","local","linear",0.621052631578947,0.001,1
10,"CEV","range","local","linear",0.621052631578947,0.001,11
10,"CEV","range","local","linear",0.621052631578947,0.001,21
10,"CEV","range","local","linear",0.621052631578947,0.001,25
10,"CEV","variance","local","linear",0.621052631578947,0.001,1
10,"CEV","variance","local","linear",0.621052631578947,0.001,11
10,"CEV","variance","local","linear",0.621052631578947,0.001,21
10,"CEV","variance","local","linear",0.621052631578947,0.001,25
10,"CEV","mean_lower","local","linear",-0.221052631578947,0.182,1
10,"CEV","mean_lower","local","linear",-0.221052631578947,0.182,11
10,"CEV","mean_lower","local","linear",-0.221052631578947,0.182,21
10,"CEV","mean_lower","local","linear",-0.221052631578947,0.182,25
10,"CEV","mean_upper","local","linear",-0.221052631578947,0.174,1
10,"CEV","mean_upper","local","linear",-0.221052631578947,0.174,11
10,"CEV","mean_upper","local","linear",-0.221052631578947,0.174,21
10,"CEV","mean_upper","local","linear",-0.221052631578947,0.174,25
10,"CEV","min","local","gaussian",-0.442105263157895,0.005,1
10,"CEV","min","local","gaussian",-0.442105263157895,0.005,11
10,"CEV","min","local","gaussian",-0.442105263157895,0.005,21
10,"CEV","min","local","gaussian",-0.442105263157895,0.005,25
10,"CEV","max","local","gaussian",-0.336842105263158,0.041,1
10,"CEV","max","local","gaussian",-0.336842105263158,0.041,11
10,"CEV","max","local","gaussian",-0.336842105263158,0.041,21
10,"CEV","max","local","gaussian",-0.336842105263158,0.041,25
10,"CEV","mean","local","gaussian",-0.368421052631579,0.018,1
10,"CEV","mean","local","gaussian",-0.368421052631579,0.018,11
10,"CEV","mean","local","gaussian",-0.368421052631579,0.018,21
10,"CEV","mean","local","gaussian",-0.368421052631579,0.018,25
10,"CEV","median","local","gaussian",-0.368421052631579,0.035,1
10,"CEV","median","local","gaussian",-0.368421052631579,0.035,11
10,"CEV","median","local","gaussian",-0.368421052631579,0.035,21
10,"CEV","median","local","gaussian",-0.368421052631579,0.035,25
10,"CEV","slope","local","gaussian",0.589473684210526,0.001,1
10,"CEV","slope","local","gaussian",0.589473684210526,0.001,11
10,"CEV","slope","local","gaussian",0.589473684210526,0.001,21
10,"CEV","slope","local","gaussian",0.589473684210526,0.001,25
10,"CEV","range","local","gaussian",0.589473684210526,0.002,1
10,"CEV","range","local","gaussian",0.589473684210526,0.002,11
10,"CEV","range","local","gaussian",0.589473684210526,0.002,21
10,"CEV","range","local","gaussian",0.589473684210526,0.002,25
10,"CEV","variance","local","gaussian",0.589473684210526,0.001,1
10,"CEV","variance","local","gaussian",0.589473684210526,0.001,11
10,"CEV","variance","local","gaussian",0.589473684210526,0.001,21
10,"CEV","variance","local","gaussian",0.589473684210526,0.001,25
10,"CEV","mean_lower","local","gaussian",-0.421052631578947,0.009,1
10,"CEV","mean_lower","local","gaussian",-0.421052631578947,0.009,11
10,"CEV","mean_lower","local","gaussian",-0.421052631578947,0.009,21
10,"CEV","mean_lower","local","gaussian",-0.421052631578947,0.009,25
10,"CEV","mean_upper","local","gaussian",-0.336842105263158,0.039,1
10,"CEV","mean_upper","local","gaussian",-0.336842105263158,0.039,11
10,"CEV","mean_upper","local","gaussian",-0.336842105263158,0.039,21
10,"CEV","mean_upper","local","gaussian",-0.336842105263158,0.039,25
10,"CEV","min","local","sinusoidal",-0.421052631578947,0.012,1
10,"CEV","min","local","sinusoidal",-0.421052631578947,0.012,11
10,"CEV","min","local","sinusoidal",-0.421052631578947,0.012,21
10,"CEV","min","local","sinusoidal",-0.421052631578947,0.012,25
10,"CEV","max","local","sinusoidal",-0.368421052631579,0.02,1
10,"CEV","max","local","sinusoidal",-0.368421052631579,0.02,11
10,"CEV","max","local","sinusoidal",-0.368421052631579,0.02,21
10,"CEV","max","local","sinusoidal",-0.368421052631579,0.02,25
10,"CEV","mean","local","sinusoidal",-0.4,0.008,1
10,"CEV","mean","local","sinusoidal",-0.4,0.008,11
10,"CEV","mean","local","sinusoidal",-0.4,0.008,21
10,"CEV","mean","local","sinusoidal",-0.4,0.008,25
10,"CEV","median","local","sinusoidal",-0.410526315789474,0.014,1
10,"CEV","median","local","sinusoidal",-0.410526315789474,0.014,11
10,"CEV","median","local","sinusoidal",-0.410526315789474,0.014,21
10,"CEV","median","local","sinusoidal",-0.410526315789474,0.014,25
10,"CEV","slope","local","sinusoidal",-0.6,0.001,1
10,"CEV","slope","local","sinusoidal",-0.6,0.001,11
10,"CEV","slope","local","sinusoidal",-0.6,0.001,21
10,"CEV","slope","local","sinusoidal",-0.6,0.001,25
10,"CEV","range","local","sinusoidal",0.6,0.001,1
10,"CEV","range","local","sinusoidal",0.6,0.001,11
10,"CEV","range","local","sinusoidal",0.6,0.001,21
10,"CEV","range","local","sinusoidal",0.6,0.001,25
10,"CEV","variance","local","sinusoidal",0.6,0.001,1
10,"CEV","variance","local","sinusoidal",0.6,0.001,11
10,"CEV","variance","local","sinusoidal",0.6,0.001,21
10,"CEV","variance","local","sinusoidal",0.6,0.001,25
10,"CEV","mean_lower","local","sinusoidal",-0.389473684210526,0.012,1
10,"CEV","mean_lower","local","sinusoidal",-0.389473684210526,0.012,11
10,"CEV","mean_lower","local","sinusoidal",-0.389473684210526,0.012,21
10,"CEV","mean_lower","local","sinusoidal",-0.389473684210526,0.012,25
10,"CEV","mean_upper","local","sinusoidal",-0.410526315789474,0.011,1
10,"CEV","mean_upper","local","sinusoidal",-0.410526315789474,0.011,11
10,"CEV","mean_upper","local","sinusoidal",-0.410526315789474,0.011,21
10,"CEV","mean_upper","local","sinusoidal",-0.410526315789474,0.011,25
10,"CEV","min","local","wave",-0.610526315789474,0.001,1
10,"CEV","min","local","wave",-0.610526315789474,0.001,11
10,"CEV","min","local","wave",-0.610526315789474,0.001,21
10,"CEV","min","local","wave",-0.610526315789474,0.001,25
10,"CEV","max","local","wave",-0.410526315789474,0.007,1
10,"CEV","max","local","wave",-0.410526315789474,0.007,11
10,"CEV","max","local","wave",-0.410526315789474,0.007,21
10,"CEV","max","local","wave",-0.410526315789474,0.007,25
10,"CEV","mean","local","wave",-0.557894736842105,0.001,1
10,"CEV","mean","local","wave",-0.557894736842105,0.001,11
10,"CEV","mean","local","wave",-0.557894736842105,0.001,21
10,"CEV","mean","local","wave",-0.557894736842105,0.001,25
10,"CEV","median","local","wave",-0.557894736842105,0.001,1
10,"CEV","median","local","wave",-0.557894736842105,0.001,11
10,"CEV","median","local","wave",-0.557894736842105,0.001,21
10,"CEV","median","local","wave",-0.557894736842105,0.001,25
10,"CEV","slope","local","wave",0.610526315789474,0.001,1
10,"CEV","slope","local","wave",0.610526315789474,0.001,11
10,"CEV","slope","local","wave",0.610526315789474,0.001,21
10,"CEV","slope","local","wave",0.610526315789474,0.001,25
10,"CEV","range","local","wave",0.610526315789474,0.001,1
10,"CEV","range","local","wave",0.610526315789474,0.001,11
10,"CEV","range","local","wave",0.610526315789474,0.001,21
10,"CEV","range","local","wave",0.610526315789474,0.001,25
10,"CEV","variance","local","wave",0.610526315789474,0.001,1
10,"CEV","variance","local","wave",0.610526315789474,0.001,11
10,"CEV","variance","local","wave",0.610526315789474,0.001,21
10,"CEV","variance","local","wave",0.610526315789474,0.001,25
10,"CEV","mean_lower","local","wave",-0.557894736842105,0.001,1
10,"CEV","mean_lower","local","wave",-0.557894736842105,0.001,11
10,"CEV","mean_lower","local","wave",-0.557894736842105,0.001,21
10,"CEV","mean_lower","local","wave",-0.557894736842105,0.001,25
10,"CEV","mean_upper","local","wave",-0.557894736842105,0.002,1
10,"CEV","mean_upper","local","wave",-0.557894736842105,0.002,11
10,"CEV","mean_upper","local","wave",-0.557894736842105,0.002,21
10,"CEV","mean_upper","local","wave",-0.557894736842105,0.002,25
10,"PFI","min","local","linear",-0.263157894736842,0.114,1
10,"PFI","min","local","linear",-0.263157894736842,0.114,11
10,"PFI","min","local","linear",-0.263157894736842,0.114,21
10,"PFI","min","local","linear",-0.263157894736842,0.114,25
10,"PFI","max","local","linear",-0.157894736842105,0.376,1
10,"PFI","max","local","linear",-0.157894736842105,0.376,11
10,"PFI","max","local","linear",-0.157894736842105,0.376,21
10,"PFI","max","local","linear",-0.157894736842105,0.376,25
10,"PFI","mean","local","linear",-0.210526315789474,0.223,1
10,"PFI","mean","local","linear",-0.210526315789474,0.223,11
10,"PFI","mean","local","linear",-0.210526315789474,0.223,21
10,"PFI","mean","local","linear",-0.210526315789474,0.223,25
10,"PFI","median","local","linear",-0.210526315789474,0.209,1
10,"PFI","median","local","linear",-0.210526315789474,0.209,11
10,"PFI","median","local","linear",-0.210526315789474,0.209,21
10,"PFI","median","local","linear",-0.210526315789474,0.209,25
10,"PFI","slope","local","linear",0.136842105263158,0.411,1
10,"PFI","slope","local","linear",0.136842105263158,0.411,11
10,"PFI","slope","local","linear",0.136842105263158,0.411,21
10,"PFI","slope","local","linear",0.136842105263158,0.411,25
10,"PFI","range","local","linear",0.621052631578947,0.001,1
10,"PFI","range","local","linear",0.621052631578947,0.001,11
10,"PFI","range","local","linear",0.621052631578947,0.001,21
10,"PFI","range","local","linear",0.621052631578947,0.001,25
10,"PFI","variance","local","linear",0.621052631578947,0.001,1
10,"PFI","variance","local","linear",0.621052631578947,0.001,11
10,"PFI","variance","local","linear",0.621052631578947,0.001,21
10,"PFI","variance","local","linear",0.621052631578947,0.001,25
10,"PFI","mean_lower","local","linear",-0.221052631578947,0.183,1
10,"PFI","mean_lower","local","linear",-0.221052631578947,0.183,11
10,"PFI","mean_lower","local","linear",-0.221052631578947,0.183,21
10,"PFI","mean_lower","local","linear",-0.221052631578947,0.183,25
10,"PFI","mean_upper","local","linear",-0.221052631578947,0.212,1
10,"PFI","mean_upper","local","linear",-0.221052631578947,0.212,11
10,"PFI","mean_upper","local","linear",-0.221052631578947,0.212,21
